Source URL	Line	Destination URL	Status
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	243	https://www.ncbi.nlm.nih.gov/pathogens/docs/isolates_gcp/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	244	https://www.ncbi.nlm.nih.gov/pathogens/docs/isolates_gcp/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	245	https://www.ncbi.nlm.nih.gov/pathogens/docs/bioproject_hierarchy_gcp/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	253	https://ncbiinsights.ncbi.nlm.nih.gov/event/ncbi-pathogen-detection-in-cloud-03-2023/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	253	https://www.ncbi.nlm.nih.gov/pathogens/docs/ncbi_minute_230329/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	254	https://www.ncbi.nlm.nih.gov/pathogens/docs/getting_started_bigquery	301 Moved Permanently -> https://www.ncbi.nlm.nih.gov/pathogens/docs/getting_started_bigquery/
https://www.ncbi.nlm.nih.gov/pathogens/docs/getting_started_bigquery	NA	https://www.ncbi.nlm.nih.gov/pathogens/docs/getting_started_bigquery/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	255	https://www.ncbi.nlm.nih.gov/pathogens/docs/isolates_gcp/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	255	https://www.ncbi.nlm.nih.gov/pathogens/isolates/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	256	https://www.ncbi.nlm.nih.gov/pathogens/docs/microbigge_gcp/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	256	https://www.ncbi.nlm.nih.gov/pathogens/microbigge/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	257	https://www.ncbi.nlm.nih.gov/pathogens/docs/bioproject_hierarchy_gcp/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	258	https://www.ncbi.nlm.nih.gov/pathogens/docs/ast_gcp/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	268	https://github.com/ncbi/workshop-asm-ngs-2022/wiki	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	268	https://asm.org/Events/ASM-NGS/Home	301 Moved Permanently -> https://asm.org/events/asm-ngs/home
https://asm.org/Events/ASM-NGS/Home	NA	https://asm.org/events/asm-ngs/home	301 Moved Permanently -> https://asm.org/events/asm-big/home
https://asm.org/events/asm-ngs/home	NA	https://asm.org/events/asm-big/home	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	268	https://github.com/ncbi/workshop-asm-ngs-2022/wiki/Setup	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	268	https://github.com/ncbi/workshop-asm-ngs-2022/wiki/Project-1	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	268	https://github.com/ncbi/workshop-asm-ngs-2022/wiki/Project-2	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	269	https://github.com/ncbi/workshop-asm-ngs-2022/wiki/Project-3	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	280	https://www.ncbi.nlm.nih.gov/sra/docs/sra-cloud/	200 OK
https://www.ncbi.nlm.nih.gov/pathogens/docs/gcp/	281	https://blast.ncbi.nlm.nih.gov/doc/elastic-blast/	200 OK
